date,pacitan,nawangan,kebonagung,bandar,tegalombo,tulakan,p_das,pe,q_runoff,q_baseflow,q_total
2020-01-07,7.0,9.0,7.0,20.0,23.0,28.0,15.6667,0.132414,1.072798,3.92918,5.001978
2020-01-08,10.0,15.0,5.0,3.0,38.0,4.0,12.5,0.0,0.0,3.92918,3.92918
2020-01-09,2.0,20.0,8.0,17.0,10.0,7.0,10.6667,0.0,0.0,3.92918,3.92918
2020-01-10,4.0,7.0,13.0,13.0,3.0,4.0,7.3333,0.0,0.0,3.92918,3.92918
2020-01-11,10.0,4.0,20.0,3.0,8.0,2.0,7.8333,0.0,0.0,3.92918,3.92918
2020-01-12,0.0,0.0,0.0,13.0,4.0,3.0,3.3333,0.0,0.0,3.92918,3.92918
2020-01-13,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,3.92918,3.92918
2020-01-14,0.0,28.0,0.0,0.0,0.0,0.0,4.6667,0.0,0.0,3.92918,3.92918
2020-01-15,0.0,6.0,2.0,23.0,14.0,0.0,7.5,0.0,0.0,3.92918,3.92918
2020-01-16,0.0,0.0,0.0,34.0,12.0,7.0,8.8333,0.0,0.0,3.92918,3.92918
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-01-21,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.92918,3.92918
2020-01-22,1.0,73.0,0.0,7.0,5.0,7.0,15.5,0.11825,0.958047,3.92918,4.887227
2020-01-23,3.0,7.0,0.0,24.0,1.0,0.0,5.8333,0.0,0.0,3.92918,3.92918
2020-01-24,5.0,37.0,6.0,3.0,1.0,0.0,8.6667,0.0,0.0,3.92918,3.92918
2020-01-25,0.0,2.0,2.0,5.0,20.0,0.0,4.8333,0.0,0.0,3.92918,3.92918
2020-01-26,10.0,23.0,11.0,39.0,6.0,4.0,15.5,0.11825,0.958047,3.92918,4.887227
2020-01-27,1.0,0.0,11.0,22.0,64.0,10.0,18.0,0.408285,3.307864,3.92918,7.237043
2020-01-28,0.0,36.0,19.0,0.0,0.0,38.0,15.5,0.11825,0.958047,3.92918,4.887227
2020-01-29,10.0,27.0,7.0,30.0,6.0,13.0,15.5,0.11825,0.958047,3.92918,4.887227
2020-01-30,34.0,2.0,62.0,50.0,16.0,39.0,33.8333,5.277091,42.754207,3.92918,46.683387
2020-01-31,0.0,69.0,0.0,8.0,6.0,22.0,17.5,0.337335,2.733041,3.92918,6.66222
2020-02-01,0.0,55.0,0.0,29.0,38.0,4.0,21.0,0.959471,7.77349,3.92918,11.70267
2020-02-02,0.0,17.0,0.0,68.0,9.0,28.0,20.3333,0.819135,6.636508,3.92918,10.565687
2020-02-03,0.0,38.0,0.0,17.0,20.0,4.0,13.1667,0.003405,0.027583,3.92918,3.956763
2020-02-04,6.0,0.0,9.0,58.0,1.0,0.0,12.3333,0.0,0.0,3.92918,3.92918
2020-02-05,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.92918,3.92918
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-02-07,0.0,52.0,0.0,4.0,0.0,0.0,9.3333,0.0,0.0,3.92918,3.92918
2020-02-08,13.0,0.0,8.0,15.0,15.0,0.0,8.5,0.0,0.0,3.92918,3.92918
2020-02-09,2.0,27.0,4.0,2.0,1.0,5.0,6.8333,0.0,0.0,3.92918,3.92918
2020-02-10,0.0,0.0,0.0,32.0,33.0,23.0,14.6667,0.05908,0.478658,3.92918,4.407838
2020-02-11,2.0,2.0,1.0,0.0,0.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2020-02-12,1.0,2.0,1.0,0.0,1.0,4.0,1.5,0.0,0.0,3.92918,3.92918
2020-02-13,20.0,28.0,44.0,38.0,22.0,12.0,27.3333,2.740629,22.204167,3.92918,26.133346
2020-02-14,13.0,44.0,33.0,29.0,6.0,9.0,22.3333,1.26893,10.280686,3.92918,14.209866
2020-02-15,0.0,13.0,6.0,23.0,8.0,61.0,18.5,0.485426,3.932847,3.92918,7.862027
2020-02-16,8.0,7.0,8.0,14.0,8.0,70.0,19.1667,0.597681,4.842326,3.92918,8.771506
2020-02-17,4.0,2.0,5.0,4.0,2.0,12.0,4.8333,0.0,0.0,3.92918,3.92918
2020-02-18,8.0,3.0,20.0,0.0,1.0,3.0,5.8333,0.0,0.0,3.92918,3.92918
2020-02-19,17.0,9.0,10.0,9.0,9.0,2.0,9.3333,0.0,0.0,3.92918,3.92918
2020-02-20,35.0,9.0,27.0,26.0,31.0,24.0,25.3333,2.096337,16.98421,3.92918,20.91339
2020-02-21,7.0,67.0,20.0,14.0,5.0,21.0,22.3333,1.26893,10.280686,3.92918,14.209866
2020-02-22,0.0,27.0,0.0,62.0,52.0,42.0,30.5,3.897171,31.574302,3.92918,35.503482
2020-02-23,0.0,10.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,3.92918,3.92918
2020-02-24,5.0,18.0,32.0,1.0,0.0,0.0,9.3333,0.0,0.0,3.92918,3.92918
2020-02-25,16.0,35.0,32.0,13.0,31.0,0.0,21.1667,0.996078,8.07008,3.92918,11.99926
2020-02-26,1.0,3.0,6.0,11.0,4.0,12.0,6.1667,0.0,0.0,3.92918,3.92918
2020-02-27,0.0,2.0,0.0,5.0,8.0,3.0,3.0,0.0,0.0,3.92918,3.92918
2020-02-28,0.0,8.0,0.0,2.0,15.0,6.0,5.1667,0.0,0.0,3.92918,3.92918
2020-02-29,3.0,3.0,4.0,28.0,13.0,4.0,9.1667,0.0,0.0,3.92918,3.92918
2020-03-01,5.0,21.0,2.0,2.0,4.0,10.0,7.3333,0.0,0.0,3.92918,3.92918
2020-03-02,2.0,73.0,2.0,38.0,56.0,2.0,28.8333,3.268536,26.481197,3.92918,30.410377
2020-03-03,34.0,12.0,4.0,54.0,44.0,19.0,27.8333,2.912477,23.596457,3.92918,27.525637
2020-03-04,65.0,24.0,43.0,19.0,3.0,14.0,28.0,2.970685,24.068052,3.92918,27.997232
2020-03-05,0.0,1.0,0.0,25.0,34.0,10.0,11.6667,0.0,0.0,3.92918,3.92918
2020-03-06,56.0,54.0,51.0,2.0,0.0,0.0,27.1667,2.684281,21.747647,3.92918,25.676827
2020-03-07,65.0,22.0,68.0,46.0,40.0,45.0,47.6667,12.417073,100.601285,3.92918,104.530465
2020-03-08,3.0,9.0,6.0,23.0,15.0,38.0,15.6667,0.132414,1.072798,3.92918,5.001978
2020-03-09,50.0,13.0,76.0,5.0,8.0,2.0,25.6667,2.198794,17.814303,3.92918,21.743483
2020-03-10,0.0,16.0,0.0,9.0,18.0,32.0,12.5,0.0,0.0,3.92918,3.92918
2020-03-11,26.0,20.0,26.0,5.0,2.0,0.0,13.1667,0.003405,0.027583,3.92918,3.956763
2020-03-12,1.0,0.0,0.0,58.0,66.0,24.0,24.8333,1.946467,15.769986,3.92918,19.699166
2020-03-13,0.0,0.0,0.0,2.0,12.0,31.0,7.5,0.0,0.0,3.92918,3.92918
2020-03-14,0.0,1.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-03-15,0.0,0.0,0.0,1.0,15.0,0.0,2.6667,0.0,0.0,3.92918,3.92918
2020-03-16,0.0,5.0,0.0,2.0,3.0,0.0,1.6667,0.0,0.0,3.92918,3.92918
2020-03-17,0.0,0.0,0.0,8.0,0.0,0.0,1.3333,0.0,0.0,3.92918,3.92918
2020-03-18,2.0,20.0,14.0,5.0,4.0,8.0,8.8333,0.0,0.0,3.92918,3.92918
2020-03-19,3.0,28.0,5.0,11.0,34.0,13.0,15.6667,0.132414,1.072798,3.92918,5.001978
2020-03-20,11.0,43.0,3.0,30.0,25.0,17.0,21.5,1.071093,8.677834,3.92918,12.607014
2020-03-21,0.0,2.0,1.0,12.0,75.0,5.0,15.8333,0.14734,1.19373,3.92918,5.122909
2020-03-22,15.0,83.0,17.0,3.0,21.0,0.0,23.1667,1.481088,11.999552,3.92918,15.928732
2020-03-23,0.0,15.0,0.0,87.0,43.0,59.0,34.0,5.350118,43.345863,3.92918,47.275043
2020-03-24,3.0,12.0,10.0,2.0,3.0,4.0,5.6667,0.0,0.0,3.92918,3.92918
2020-03-25,0.0,36.0,0.0,24.0,10.0,10.0,13.3333,0.006254,0.050672,3.92918,3.979851
2020-03-26,0.0,0.0,0.0,2.0,8.0,4.0,2.3333,0.0,0.0,3.92918,3.92918
2020-03-27,0.0,1.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2020-03-28,55.0,6.0,27.0,4.0,0.0,0.0,15.3333,0.104856,0.849524,3.92918,4.778704
2020-03-29,5.0,17.0,19.0,20.0,4.0,22.0,14.5,0.049617,0.401991,3.92918,4.331171
2020-03-30,0.0,24.0,0.0,14.0,5.0,18.0,10.1667,0.0,0.0,3.92918,3.92918
2020-03-31,3.0,38.0,21.0,15.0,26.0,0.0,17.1667,0.293543,2.378239,3.92918,6.307418
2020-04-01,1.0,11.0,28.0,33.0,31.0,20.0,20.6667,0.888075,7.195054,3.92918,11.124234
2020-04-02,1.0,1.0,25.0,0.0,17.0,14.0,9.6667,0.0,0.0,3.92918,3.92918
2020-04-03,12.0,12.0,6.0,20.0,41.0,45.0,22.6667,1.352102,10.954532,3.92918,14.883712
2020-04-04,4.0,7.0,0.0,31.0,27.0,6.0,12.5,0.0,0.0,3.92918,3.92918
2020-04-05,0.0,43.0,17.0,34.0,4.0,12.0,18.3333,0.459032,3.719013,3.92918,7.648193
2020-04-06,2.0,2.0,18.0,5.0,18.0,0.0,7.5,0.0,0.0,3.92918,3.92918
2020-04-07,0.0,5.0,2.0,27.0,3.0,6.0,7.1667,0.0,0.0,3.92918,3.92918
2020-04-08,1.0,0.0,2.0,2.0,1.0,12.0,3.0,0.0,0.0,3.92918,3.92918
2020-04-09,0.0,0.0,1.0,0.0,1.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-04-10,0.0,15.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.92918,3.92918
2020-04-11,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,3.92918,3.92918
2020-04-12,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.92918,3.92918
2020-04-13,0.0,0.0,0.0,5.0,0.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2020-04-14,2.0,0.0,7.0,0.0,0.0,0.0,1.5,0.0,0.0,3.92918,3.92918
2020-04-15,7.0,0.0,0.0,0.0,0.0,0.0,1.1667,0.0,0.0,3.92918,3.92918
2020-04-16,0.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.92918,3.92918
2020-04-17,1.0,5.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,3.92918,3.92918
2020-04-18,4.0,2.0,0.0,0.0,0.0,15.0,3.5,0.0,0.0,3.92918,3.92918
2020-04-19,0.0,1.0,2.0,0.0,11.0,6.0,3.3333,0.0,0.0,3.92918,3.92918
2020-04-20,5.0,4.0,0.0,0.0,44.0,6.0,9.8333,0.0,0.0,3.92918,3.92918
2020-04-21,0.0,0.0,0.0,40.0,1.0,13.0,9.0,0.0,0.0,3.92918,3.92918
2020-04-22,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-04-26,5.0,6.0,0.0,0.0,15.0,0.0,4.3333,0.0,0.0,3.92918,3.92918
2020-04-27,0.0,3.0,0.0,20.0,3.0,14.0,6.6667,0.0,0.0,3.92918,3.92918
2020-04-28,0.0,0.0,0.0,0.0,4.0,5.0,1.5,0.0,0.0,3.92918,3.92918
2020-04-29,0.0,0.0,0.0,0.0,0.0,11.0,1.8333,0.0,0.0,3.92918,3.92918
2020-04-30,0.0,37.0,0.0,4.0,1.0,1.0,7.1667,0.0,0.0,3.92918,3.92918
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-05-04,0.0,27.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3.92918,3.92918
2020-05-05,0.0,0.0,0.0,2.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-05-06,0.0,0.0,0.0,0.0,40.0,0.0,6.6667,0.0,0.0,3.92918,3.92918
2020-05-07,0.0,10.0,0.0,0.0,0.0,0.0,1.6667,0.0,0.0,3.92918,3.92918
2020-05-08,7.0,53.0,2.0,0.0,0.0,0.0,10.3333,0.0,0.0,3.92918,3.92918
2020-05-09,0.0,0.0,0.0,22.0,39.0,39.0,16.6667,0.233218,1.889498,3.92918,5.818678
2020-05-10,0.0,43.0,0.0,73.0,24.0,25.0,27.5,2.797446,22.664491,3.92918,26.593671
2020-05-11,4.0,0.0,4.0,25.0,0.0,0.0,5.5,0.0,0.0,3.92918,3.92918
2020-05-12,0.0,0.0,0.0,137.0,64.0,32.0,38.8333,7.619388,61.73115,3.92918,65.660329
2020-05-13,50.0,0.0,88.0,0.0,0.0,0.0,23.0,1.437534,11.646686,3.92918,15.575866
2020-05-14,2.0,0.0,2.0,0.0,6.0,0.0,1.6667,0.0,0.0,3.92918,3.92918
2020-05-15,0.0,0.0,17.0,0.0,0.0,20.0,6.1667,0.0,0.0,3.92918,3.92918
2020-05-16,3.0,0.0,11.0,0.0,0.0,0.0,2.3333,0.0,0.0,3.92918,3.92918
2020-05-17,14.0,0.0,10.0,0.0,0.0,8.0,5.3333,0.0,0.0,3.92918,3.92918
2020-05-18,1.0,9.0,4.0,0.0,0.0,3.0,2.8333,0.0,0.0,3.92918,3.92918
2020-05-19,4.0,28.0,3.0,33.0,19.0,9.0,16.0,0.163024,1.320796,3.92918,5.249976
2020-05-20,1.0,3.0,9.0,13.0,7.0,7.0,6.6667,0.0,0.0,3.92918,3.92918
2020-05-21,11.0,3.0,22.0,0.0,8.0,6.0,8.3333,0.0,0.0,3.92918,3.92918
2020-05-22,0.0,0.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0,3.92918,3.92918
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-05-25,13.0,11.0,13.0,0.0,0.0,0.0,6.1667,0.0,0.0,3.92918,3.92918
2020-05-26,4.0,58.0,9.0,0.0,6.0,0.0,12.8333,0.000279,0.002263,3.92918,3.931443
2020-05-27,0.0,15.0,0.0,75.0,12.0,8.0,18.3333,0.459032,3.719013,3.92918,7.648193
2020-05-28,8.0,3.0,7.0,15.0,0.0,0.0,5.5,0.0,0.0,3.92918,3.92918
2020-05-29,0.0,0.0,0.0,13.0,8.0,10.0,5.1667,0.0,0.0,3.92918,3.92918
2020-05-30,44.0,2.0,22.0,0.0,0.0,0.0,11.3333,0.0,0.0,3.92918,3.92918
2020-05-31,2.0,0.0,0.0,1.0,0.0,2.0,0.8333,0.0,0.0,3.92918,3.92918
2020-06-01,1.0,0.0,3.0,0.0,1.0,7.0,2.0,0.0,0.0,3.92918,3.92918
2020-06-02,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.92918,3.92918
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-04,8.0,0.0,11.0,0.0,0.0,0.0,3.1667,0.0,0.0,3.92918,3.92918
2020-06-05,11.0,0.0,20.0,0.0,1.0,18.0,8.3333,0.0,0.0,3.92918,3.92918
2020-06-06,26.0,5.0,23.0,2.0,3.0,20.0,13.1667,0.003405,0.027583,3.92918,3.956763
2020-06-07,2.0,11.0,5.0,2.0,4.0,14.0,6.3333,0.0,0.0,3.92918,3.92918
2020-06-08,0.0,15.0,0.0,5.0,1.0,0.0,3.5,0.0,0.0,3.92918,3.92918
2020-06-09,0.0,0.0,0.0,30.0,5.0,0.0,5.8333,0.0,0.0,3.92918,3.92918
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-13,89.0,2.0,170.0,0.0,0.0,0.0,43.5,10.059809,81.503083,3.92918,85.432263
2020-06-14,9.0,0.0,19.0,0.0,5.0,2.0,5.8333,0.0,0.0,3.92918,3.92918
2020-06-15,1.0,9.0,10.0,3.0,6.0,22.0,8.5,0.0,0.0,3.92918,3.92918
2020-06-16,2.0,0.0,4.0,0.0,6.0,4.0,2.6667,0.0,0.0,3.92918,3.92918
2020-06-17,1.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-06-18,11.0,0.0,30.0,0.0,0.0,0.0,6.8333,0.0,0.0,3.92918,3.92918
2020-06-19,0.0,0.0,5.0,0.0,7.0,16.0,4.6667,0.0,0.0,3.92918,3.92918
2020-06-20,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,3.92918,3.92918
2020-06-21,0.0,35.0,0.0,0.0,0.0,0.0,5.8333,0.0,0.0,3.92918,3.92918
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-23,18.0,0.0,23.0,0.0,0.0,0.0,6.8333,0.0,0.0,3.92918,3.92918
2020-06-24,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2020-06-25,0.0,0.0,0.0,0.0,0.0,7.0,1.1667,0.0,0.0,3.92918,3.92918
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-06-30,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,3.92918,3.92918
2020-07-01,0.0,0.0,2.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-07,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2020-07-08,2.0,0.0,3.0,0.0,0.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2020-07-09,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,3.92918,3.92918
2020-07-10,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.92918,3.92918
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-14,0.0,0.0,1.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2020-07-15,2.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.92918,3.92918
2020-07-16,0.0,0.0,0.0,14.0,0.0,0.0,2.3333,0.0,0.0,3.92918,3.92918
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-19,1.0,0.0,3.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.92918,3.92918
2020-07-20,0.0,0.0,1.0,0.0,0.0,19.0,3.3333,0.0,0.0,3.92918,3.92918
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-11,1.0,75.0,1.0,0.0,0.0,0.0,12.8333,0.000279,0.002263,3.92918,3.931443
2020-08-12,0.0,0.0,1.0,35.0,2.0,0.0,6.3333,0.0,0.0,3.92918,3.92918
2020-08-13,0.0,11.0,0.0,0.0,0.0,0.0,1.8333,0.0,0.0,3.92918,3.92918
2020-08-14,2.0,0.0,7.0,0.0,0.0,6.0,2.5,0.0,0.0,3.92918,3.92918
2020-08-15,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,3.92918,3.92918
2020-08-16,2.0,0.0,4.0,0.0,0.0,1.0,1.1667,0.0,0.0,3.92918,3.92918
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-18,0.0,0.0,2.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-28,0.0,7.0,1.0,0.0,0.0,0.0,1.3333,0.0,0.0,3.92918,3.92918
2020-08-29,0.0,0.0,0.0,0.0,0.0,2.0,0.3333,0.0,0.0,3.92918,3.92918
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-01,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,3.92918,3.92918
2020-09-02,2.0,0.0,5.0,0.0,0.0,4.0,1.8333,0.0,0.0,3.92918,3.92918
2020-09-03,25.0,0.0,31.0,0.0,0.0,6.0,10.3333,0.0,0.0,3.92918,3.92918
2020-09-04,0.0,0.0,0.0,15.0,2.0,15.0,5.3333,0.0,0.0,3.92918,3.92918
2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-07,2.0,0.0,6.0,0.0,0.0,3.0,1.8333,0.0,0.0,3.92918,3.92918
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
